"","Ref_Date","GEO","COMPONENTS","Value"
"9175","2012/07","Ontario","Other deliveries to the United States",".."
"9176","2012/08","Ontario","Other deliveries to the United States",".."
"9177","2012/09","Ontario","Other deliveries to the United States",".."
"9178","2012/10","Ontario","Other deliveries to the United States",".."
"9179","2012/11","Ontario","Other deliveries to the United States",".."
"9180","2012/12","Ontario","Other deliveries to the United States",".."
"9181","2013/01","Ontario","Other deliveries to the United States",".."
"9182","2013/02","Ontario","Other deliveries to the United States",".."
"9183","2013/03","Ontario","Other deliveries to the United States",".."
"9184","2013/04","Ontario","Other deliveries to the United States",".."
"9185","2013/05","Ontario","Other deliveries to the United States",".."
"9186","2013/06","Ontario","Other deliveries to the United States",".."
"9187","2013/07","Ontario","Other deliveries to the United States",".."
"9188","2013/08","Ontario","Other deliveries to the United States",".."
"9189","2013/09","Ontario","Other deliveries to the United States",".."
"9190","2013/10","Ontario","Other deliveries to the United States",".."
"9191","2013/11","Ontario","Other deliveries to the United States",".."
"9192","2013/12","Ontario","Other deliveries to the United States",".."
"9193","2014/01","Ontario","Other deliveries to the United States",".."
"9194","2014/02","Ontario","Other deliveries to the United States",".."
"9195","2014/03","Ontario","Other deliveries to the United States",".."
"9196","2014/04","Ontario","Other deliveries to the United States",".."
"9197","2014/05","Ontario","Other deliveries to the United States",".."
"9198","2014/06","Ontario","Other deliveries to the United States",".."
"9199","2014/07","Ontario","Other deliveries to the United States",".."
"9200","2014/08","Ontario","Other deliveries to the United States",".."
"9201","2014/09","Ontario","Other deliveries to the United States",".."
"9202","2014/10","Ontario","Other deliveries to the United States",".."
"9203","2014/11","Ontario","Other deliveries to the United States",".."
"9204","2014/12","Ontario","Other deliveries to the United States",".."
"9205","2015/01","Ontario","Other deliveries to the United States",".."
"9206","2015/02","Ontario","Other deliveries to the United States",".."
"9207","2015/03","Ontario","Other deliveries to the United States",".."
"9208","2015/04","Ontario","Other deliveries to the United States",".."
"9209","2015/05","Ontario","Other deliveries to the United States",".."
"9210","2015/06","Ontario","Other deliveries to the United States",".."
"9211","2015/07","Ontario","Other deliveries to the United States",".."
"9212","2015/08","Ontario","Other deliveries to the United States",".."
"9213","2015/09","Ontario","Other deliveries to the United States",".."
"9214","2015/10","Ontario","Other deliveries to the United States",".."
"9215","2015/11","Ontario","Other deliveries to the United States",".."
"9216","2015/12","Ontario","Other deliveries to the United States",".."
"9217","2008/01","Ontario","Total electricity available for use within specific geographic border","13518705.0"
"9218","2008/02","Ontario","Total electricity available for use within specific geographic border","13043341.0"
"9219","2008/03","Ontario","Total electricity available for use within specific geographic border","13117615.0"
"9220","2008/04","Ontario","Total electricity available for use within specific geographic border","11501350.0"
"9221","2008/05","Ontario","Total electricity available for use within specific geographic border","11306074.0"
"9222","2008/06","Ontario","Total electricity available for use within specific geographic border","12083639.0"
"9223","2008/07","Ontario","Total electricity available for use within specific geographic border","13065770.0"
"9224","2008/08","Ontario","Total electricity available for use within specific geographic border","12328245.0"
"9225","2008/09","Ontario","Total electricity available for use within specific geographic border","11551214.0"
"9226","2008/10","Ontario","Total electricity available for use within specific geographic border","11356633.0"
"9227","2008/11","Ontario","Total electricity available for use within specific geographic border","11336376.0"
"9228","2008/12","Ontario","Total electricity available for use within specific geographic border","12638900.0"
"9229","2009/01","Ontario","Total electricity available for use within specific geographic border","13218026.0"
"9230","2009/02","Ontario","Total electricity available for use within specific geographic border","11227175.0"
"9231","2009/03","Ontario","Total electricity available for use within specific geographic border","11713450.0"
"9232","2009/04","Ontario","Total electricity available for use within specific geographic border","10170054.0"
"9233","2009/05","Ontario","Total electricity available for use within specific geographic border","10034443.0"
"9234","2009/06","Ontario","Total electricity available for use within specific geographic border","10387282.0"
"9235","2009/07","Ontario","Total electricity available for use within specific geographic border","10796541.0"
"9236","2009/08","Ontario","Total electricity available for use within specific geographic border","11422507.0"
"9237","2009/09","Ontario","Total electricity available for use within specific geographic border","10234726.0"
"9238","2009/10","Ontario","Total electricity available for use within specific geographic border","10522050.0"
"9239","2009/11","Ontario","Total electricity available for use within specific geographic border","10184984.0"
"9240","2009/12","Ontario","Total electricity available for use within specific geographic border","12561727.0"
"9241","2010/01","Ontario","Total electricity available for use within specific geographic border","12892538.0"
"9242","2010/02","Ontario","Total electricity available for use within specific geographic border","11450619.0"
"9243","2010/03","Ontario","Total electricity available for use within specific geographic border","11370072.0"
"9244","2010/04","Ontario","Total electricity available for use within specific geographic border","9732329.0"
"9245","2010/05","Ontario","Total electricity available for use within specific geographic border","10198198.0"
"9246","2010/06","Ontario","Total electricity available for use within specific geographic border","10396746.0"
"9247","2010/07","Ontario","Total electricity available for use within specific geographic border","11230158.0"
"9248","2010/08","Ontario","Total electricity available for use within specific geographic border","11129961.0"
"9249","2010/09","Ontario","Total electricity available for use within specific geographic border","9792257.0"
"9250","2010/10","Ontario","Total electricity available for use within specific geographic border","10038307.0"
"9251","2010/11","Ontario","Total electricity available for use within specific geographic border","10009540.0"
"9252","2010/12","Ontario","Total electricity available for use within specific geographic border","11289570.0"
"9253","2011/01","Ontario","Total electricity available for use within specific geographic border","11861900.0"
"9254","2011/02","Ontario","Total electricity available for use within specific geographic border","10152627.0"
"9255","2011/03","Ontario","Total electricity available for use within specific geographic border","11086967.0"
"9256","2011/04","Ontario","Total electricity available for use within specific geographic border","10342168.0"
"9257","2011/05","Ontario","Total electricity available for use within specific geographic border","10203088.0"
"9258","2011/06","Ontario","Total electricity available for use within specific geographic border","10346163.0"
"9259","2011/07","Ontario","Total electricity available for use within specific geographic border","11885281.0"
"9260","2011/08","Ontario","Total electricity available for use within specific geographic border","11249258.0"
"9261","2011/09","Ontario","Total electricity available for use within specific geographic border","10108939.0"
"9262","2011/10","Ontario","Total electricity available for use within specific geographic border","9663523.0"
"9263","2011/11","Ontario","Total electricity available for use within specific geographic border","9599518.0"
"9264","2011/12","Ontario","Total electricity available for use within specific geographic border","11025196.0"
"9265","2012/01","Ontario","Total electricity available for use within specific geographic border","10984424.0"
"9266","2012/02","Ontario","Total electricity available for use within specific geographic border","9963414.0"
"9267","2012/03","Ontario","Total electricity available for use within specific geographic border","10529613.0"
"9268","2012/04","Ontario","Total electricity available for use within specific geographic border","9415035.0"
"9269","2012/05","Ontario","Total electricity available for use within specific geographic border","10519095.0"
"9270","2012/06","Ontario","Total electricity available for use within specific geographic border","10521526.0"
"9271","2012/07","Ontario","Total electricity available for use within specific geographic border","11463684.0"
"9272","2012/08","Ontario","Total electricity available for use within specific geographic border","10766227.0"
"9273","2012/09","Ontario","Total electricity available for use within specific geographic border","9833556.0"
"9274","2012/10","Ontario","Total electricity available for use within specific geographic border","10482530.0"
"9275","2012/11","Ontario","Total electricity available for use within specific geographic border","10740168.0"
"9276","2012/12","Ontario","Total electricity available for use within specific geographic border","11364393.0"
"9277","2013/01","Ontario","Total electricity available for use within specific geographic border","11275352.0"
"9278","2013/02","Ontario","Total electricity available for use within specific geographic border","10068344.0"
"9279","2013/03","Ontario","Total electricity available for use within specific geographic border","10766998.0"
"9280","2013/04","Ontario","Total electricity available for use within specific geographic border","10446412.0"
"9281","2013/05","Ontario","Total electricity available for use within specific geographic border","10356610.0"
"9282","2013/06","Ontario","Total electricity available for use within specific geographic border","10611789.0"
"9283","2013/07","Ontario","Total electricity available for use within specific geographic border","12084526.0"
"9284","2013/08","Ontario","Total electricity available for use within specific geographic border","11519046.0"
"9285","2013/09","Ontario","Total electricity available for use within specific geographic border","10680361.0"
"9286","2013/10","Ontario","Total electricity available for use within specific geographic border","11314455.0"
"9287","2013/11","Ontario","Total electricity available for use within specific geographic border","11620945.0"
"9288","2013/12","Ontario","Total electricity available for use within specific geographic border","11335239.0"
"9289","2014/01","Ontario","Total electricity available for use within specific geographic border","10916438.0"
"9290","2014/02","Ontario","Total electricity available for use within specific geographic border","10842004.0"
"9291","2014/03","Ontario","Total electricity available for use within specific geographic border","10536582.0"
"9292","2014/04","Ontario","Total electricity available for use within specific geographic border","10304406.0"
"9293","2014/05","Ontario","Total electricity available for use within specific geographic border","10195136.0"
"9294","2014/06","Ontario","Total electricity available for use within specific geographic border","10872238.0"
"9295","2014/07","Ontario","Total electricity available for use within specific geographic border","11223774.0"
"9296","2014/08","Ontario","Total electricity available for use within specific geographic border","11352324.0"
"9297","2014/09","Ontario","Total electricity available for use within specific geographic border","10594242.0"
"9298","2014/10","Ontario","Total electricity available for use within specific geographic border","10510218.0"
"9299","2014/11","Ontario","Total electricity available for use within specific geographic border","10867166.0"
"9300","2014/12","Ontario","Total electricity available for use within specific geographic border","11435211.0"
"9301","2015/01","Ontario","Total electricity available for use within specific geographic border","11160349.0"
"9302","2015/02","Ontario","Total electricity available for use within specific geographic border","9370416.0"
"9303","2015/03","Ontario","Total electricity available for use within specific geographic border","11240939.0"
"9304","2015/04","Ontario","Total electricity available for use within specific geographic border","9979417.0"
"9305","2015/05","Ontario","Total electricity available for use within specific geographic border","10044290.0"
"9306","2015/06","Ontario","Total electricity available for use within specific geographic border","10095869.0"
"9307","2015/07","Ontario","Total electricity available for use within specific geographic border","11068040.0"
"9308","2015/08","Ontario","Total electricity available for use within specific geographic border","10524028.0"
"9309","2015/09","Ontario","Total electricity available for use within specific geographic border","9605118.0"
"9310","2015/10","Ontario","Total electricity available for use within specific geographic border","9221244.0"
"9311","2015/11","Ontario","Total electricity available for use within specific geographic border","10336311.0"
"9312","2015/12","Ontario","Total electricity available for use within specific geographic border","10869829.0"
