"","Ref_Date","GEO","COMPONENTS","Value"
"11800","2015/04","Saskatchewan","Total firm deliveries","285.0"
"11801","2015/05","Saskatchewan","Total firm deliveries","9784.0"
"11802","2015/06","Saskatchewan","Total firm deliveries","17986.0"
"11803","2015/07","Saskatchewan","Total firm deliveries","8208.0"
"11804","2015/08","Saskatchewan","Total firm deliveries","9030.0"
"11805","2015/09","Saskatchewan","Total firm deliveries","548.0"
"11806","2015/10","Saskatchewan","Total firm deliveries","1042.0"
"11807","2015/11","Saskatchewan","Total firm deliveries","5166.0"
"11808","2015/12","Saskatchewan","Total firm deliveries","4425.0"
"11809","2008/01","Saskatchewan","Firm deliveries to other provinces","0.0"
"11810","2008/02","Saskatchewan","Firm deliveries to other provinces","0.0"
"11811","2008/03","Saskatchewan","Firm deliveries to other provinces","0.0"
"11812","2008/04","Saskatchewan","Firm deliveries to other provinces","0.0"
"11813","2008/05","Saskatchewan","Firm deliveries to other provinces","0.0"
"11814","2008/06","Saskatchewan","Firm deliveries to other provinces","0.0"
"11815","2008/07","Saskatchewan","Firm deliveries to other provinces","0.0"
"11816","2008/08","Saskatchewan","Firm deliveries to other provinces","0.0"
"11817","2008/09","Saskatchewan","Firm deliveries to other provinces","0.0"
"11818","2008/10","Saskatchewan","Firm deliveries to other provinces","0.0"
"11819","2008/11","Saskatchewan","Firm deliveries to other provinces","0.0"
"11820","2008/12","Saskatchewan","Firm deliveries to other provinces","0.0"
"11821","2009/01","Saskatchewan","Firm deliveries to other provinces","0.0"
"11822","2009/02","Saskatchewan","Firm deliveries to other provinces","0.0"
"11823","2009/03","Saskatchewan","Firm deliveries to other provinces","0.0"
"11824","2009/04","Saskatchewan","Firm deliveries to other provinces","0.0"
"11825","2009/05","Saskatchewan","Firm deliveries to other provinces","0.0"
"11826","2009/06","Saskatchewan","Firm deliveries to other provinces","0.0"
"11827","2009/07","Saskatchewan","Firm deliveries to other provinces","0.0"
"11828","2009/08","Saskatchewan","Firm deliveries to other provinces","0.0"
"11829","2009/09","Saskatchewan","Firm deliveries to other provinces","0.0"
"11830","2009/10","Saskatchewan","Firm deliveries to other provinces","0.0"
"11831","2009/11","Saskatchewan","Firm deliveries to other provinces","0.0"
"11832","2009/12","Saskatchewan","Firm deliveries to other provinces","0.0"
"11833","2010/01","Saskatchewan","Firm deliveries to other provinces","0.0"
"11834","2010/02","Saskatchewan","Firm deliveries to other provinces","0.0"
"11835","2010/03","Saskatchewan","Firm deliveries to other provinces","0.0"
"11836","2010/04","Saskatchewan","Firm deliveries to other provinces","0.0"
"11837","2010/05","Saskatchewan","Firm deliveries to other provinces","0.0"
"11838","2010/06","Saskatchewan","Firm deliveries to other provinces","0.0"
"11839","2010/07","Saskatchewan","Firm deliveries to other provinces","0.0"
"11840","2010/08","Saskatchewan","Firm deliveries to other provinces","0.0"
"11841","2010/09","Saskatchewan","Firm deliveries to other provinces","0.0"
"11842","2010/10","Saskatchewan","Firm deliveries to other provinces","0.0"
"11843","2010/11","Saskatchewan","Firm deliveries to other provinces","0.0"
"11844","2010/12","Saskatchewan","Firm deliveries to other provinces","0.0"
"11845","2011/01","Saskatchewan","Firm deliveries to other provinces","0.0"
"11846","2011/02","Saskatchewan","Firm deliveries to other provinces","0.0"
"11847","2011/03","Saskatchewan","Firm deliveries to other provinces","0.0"
"11848","2011/04","Saskatchewan","Firm deliveries to other provinces",".."
"11849","2011/05","Saskatchewan","Firm deliveries to other provinces",".."
"11850","2011/06","Saskatchewan","Firm deliveries to other provinces",".."
"11851","2011/07","Saskatchewan","Firm deliveries to other provinces",".."
"11852","2011/08","Saskatchewan","Firm deliveries to other provinces",".."
"11853","2011/09","Saskatchewan","Firm deliveries to other provinces",".."
"11854","2011/10","Saskatchewan","Firm deliveries to other provinces","57316.0"
"11855","2011/11","Saskatchewan","Firm deliveries to other provinces","49983.0"
"11856","2011/12","Saskatchewan","Firm deliveries to other provinces","45591.0"
"11857","2012/01","Saskatchewan","Firm deliveries to other provinces","25275.0"
"11858","2012/02","Saskatchewan","Firm deliveries to other provinces","42014.0"
"11859","2012/03","Saskatchewan","Firm deliveries to other provinces","25578.0"
"11860","2012/04","Saskatchewan","Firm deliveries to other provinces","40362.0"
"11861","2012/05","Saskatchewan","Firm deliveries to other provinces","42767.0"
"11862","2012/06","Saskatchewan","Firm deliveries to other provinces","38507.0"
"11863","2012/07","Saskatchewan","Firm deliveries to other provinces","37347.0"
"11864","2012/08","Saskatchewan","Firm deliveries to other provinces","63443.0"
"11865","2012/09","Saskatchewan","Firm deliveries to other provinces","62604.0"
"11866","2012/10","Saskatchewan","Firm deliveries to other provinces","49003.0"
"11867","2012/11","Saskatchewan","Firm deliveries to other provinces","56616.0"
"11868","2012/12","Saskatchewan","Firm deliveries to other provinces","34785.0"
"11869","2013/01","Saskatchewan","Firm deliveries to other provinces","42710.0"
"11870","2013/02","Saskatchewan","Firm deliveries to other provinces",".."
"11871","2013/03","Saskatchewan","Firm deliveries to other provinces",".."
"11872","2013/04","Saskatchewan","Firm deliveries to other provinces","51753.0"
"11873","2013/05","Saskatchewan","Firm deliveries to other provinces",".."
"11874","2013/06","Saskatchewan","Firm deliveries to other provinces",".."
"11875","2013/07","Saskatchewan","Firm deliveries to other provinces","36596.0"
"11876","2013/08","Saskatchewan","Firm deliveries to other provinces","67118.0"
"11877","2013/09","Saskatchewan","Firm deliveries to other provinces",".."
"11878","2013/10","Saskatchewan","Firm deliveries to other provinces","15902.0"
"11879","2013/11","Saskatchewan","Firm deliveries to other provinces","16730.0"
"11880","2013/12","Saskatchewan","Firm deliveries to other provinces","9487.0"
"11881","2014/01","Saskatchewan","Firm deliveries to other provinces",".."
"11882","2014/02","Saskatchewan","Firm deliveries to other provinces",".."
"11883","2014/03","Saskatchewan","Firm deliveries to other provinces",".."
"11884","2014/04","Saskatchewan","Firm deliveries to other provinces","4125.0"
"11885","2014/05","Saskatchewan","Firm deliveries to other provinces",".."
"11886","2014/06","Saskatchewan","Firm deliveries to other provinces",".."
"11887","2014/07","Saskatchewan","Firm deliveries to other provinces",".."
"11888","2014/08","Saskatchewan","Firm deliveries to other provinces","116.0"
"11889","2014/09","Saskatchewan","Firm deliveries to other provinces","73.0"
"11890","2014/10","Saskatchewan","Firm deliveries to other provinces",".."
"11891","2014/11","Saskatchewan","Firm deliveries to other provinces",".."
"11892","2014/12","Saskatchewan","Firm deliveries to other provinces",".."
"11893","2015/01","Saskatchewan","Firm deliveries to other provinces",".."
"11894","2015/02","Saskatchewan","Firm deliveries to other provinces",".."
"11895","2015/03","Saskatchewan","Firm deliveries to other provinces","2223.0"
"11896","2015/04","Saskatchewan","Firm deliveries to other provinces","285.0"
"11897","2015/05","Saskatchewan","Firm deliveries to other provinces","9784.0"
"11898","2015/06","Saskatchewan","Firm deliveries to other provinces","17986.0"
"11899","2015/07","Saskatchewan","Firm deliveries to other provinces","8208.0"
"11900","2015/08","Saskatchewan","Firm deliveries to other provinces","9030.0"
"11901","2015/09","Saskatchewan","Firm deliveries to other provinces","548.0"
"11902","2015/10","Saskatchewan","Firm deliveries to other provinces","1042.0"
"11903","2015/11","Saskatchewan","Firm deliveries to other provinces","5166.0"
"11904","2015/12","Saskatchewan","Firm deliveries to other provinces","4425.0"
"11905","2008/01","Saskatchewan","Firm deliveries to the United States","0.0"
"11906","2008/02","Saskatchewan","Firm deliveries to the United States","0.0"
"11907","2008/03","Saskatchewan","Firm deliveries to the United States","0.0"
"11908","2008/04","Saskatchewan","Firm deliveries to the United States","0.0"
"11909","2008/05","Saskatchewan","Firm deliveries to the United States","0.0"
"11910","2008/06","Saskatchewan","Firm deliveries to the United States","0.0"
"11911","2008/07","Saskatchewan","Firm deliveries to the United States","0.0"
"11912","2008/08","Saskatchewan","Firm deliveries to the United States","0.0"
"11913","2008/09","Saskatchewan","Firm deliveries to the United States","0.0"
"11914","2008/10","Saskatchewan","Firm deliveries to the United States","0.0"
"11915","2008/11","Saskatchewan","Firm deliveries to the United States","0.0"
"11916","2008/12","Saskatchewan","Firm deliveries to the United States","0.0"
"11917","2009/01","Saskatchewan","Firm deliveries to the United States","0.0"
"11918","2009/02","Saskatchewan","Firm deliveries to the United States","0.0"
"11919","2009/03","Saskatchewan","Firm deliveries to the United States","0.0"
"11920","2009/04","Saskatchewan","Firm deliveries to the United States","0.0"
"11921","2009/05","Saskatchewan","Firm deliveries to the United States","0.0"
"11922","2009/06","Saskatchewan","Firm deliveries to the United States","0.0"
"11923","2009/07","Saskatchewan","Firm deliveries to the United States","0.0"
"11924","2009/08","Saskatchewan","Firm deliveries to the United States","0.0"
"11925","2009/09","Saskatchewan","Firm deliveries to the United States","0.0"
"11926","2009/10","Saskatchewan","Firm deliveries to the United States","0.0"
"11927","2009/11","Saskatchewan","Firm deliveries to the United States","0.0"
"11928","2009/12","Saskatchewan","Firm deliveries to the United States","0.0"
"11929","2010/01","Saskatchewan","Firm deliveries to the United States","0.0"
"11930","2010/02","Saskatchewan","Firm deliveries to the United States","0.0"
"11931","2010/03","Saskatchewan","Firm deliveries to the United States","0.0"
"11932","2010/04","Saskatchewan","Firm deliveries to the United States","0.0"
"11933","2010/05","Saskatchewan","Firm deliveries to the United States","0.0"
"11934","2010/06","Saskatchewan","Firm deliveries to the United States","0.0"
"11935","2010/07","Saskatchewan","Firm deliveries to the United States","0.0"
"11936","2010/08","Saskatchewan","Firm deliveries to the United States","0.0"
"11937","2010/09","Saskatchewan","Firm deliveries to the United States","0.0"
"11938","2010/10","Saskatchewan","Firm deliveries to the United States","0.0"
"11939","2010/11","Saskatchewan","Firm deliveries to the United States","0.0"
"11940","2010/12","Saskatchewan","Firm deliveries to the United States","0.0"
"11941","2011/01","Saskatchewan","Firm deliveries to the United States","0.0"
"11942","2011/02","Saskatchewan","Firm deliveries to the United States","0.0"
"11943","2011/03","Saskatchewan","Firm deliveries to the United States","0.0"
"11944","2011/04","Saskatchewan","Firm deliveries to the United States",".."
"11945","2011/05","Saskatchewan","Firm deliveries to the United States",".."
"11946","2011/06","Saskatchewan","Firm deliveries to the United States",".."
"11947","2011/07","Saskatchewan","Firm deliveries to the United States",".."
"11948","2011/08","Saskatchewan","Firm deliveries to the United States",".."
"11949","2011/09","Saskatchewan","Firm deliveries to the United States",".."
"11950","2011/10","Saskatchewan","Firm deliveries to the United States",".."
"11951","2011/11","Saskatchewan","Firm deliveries to the United States",".."
"11952","2011/12","Saskatchewan","Firm deliveries to the United States",".."
"11953","2012/01","Saskatchewan","Firm deliveries to the United States",".."
"11954","2012/02","Saskatchewan","Firm deliveries to the United States",".."
"11955","2012/03","Saskatchewan","Firm deliveries to the United States",".."
"11956","2012/04","Saskatchewan","Firm deliveries to the United States",".."
"11957","2012/05","Saskatchewan","Firm deliveries to the United States",".."
"11958","2012/06","Saskatchewan","Firm deliveries to the United States",".."
"11959","2012/07","Saskatchewan","Firm deliveries to the United States",".."
"11960","2012/08","Saskatchewan","Firm deliveries to the United States",".."
"11961","2012/09","Saskatchewan","Firm deliveries to the United States",".."
"11962","2012/10","Saskatchewan","Firm deliveries to the United States",".."
"11963","2012/11","Saskatchewan","Firm deliveries to the United States",".."
"11964","2012/12","Saskatchewan","Firm deliveries to the United States",".."
"11965","2013/01","Saskatchewan","Firm deliveries to the United States",".."
"11966","2013/02","Saskatchewan","Firm deliveries to the United States",".."
"11967","2013/03","Saskatchewan","Firm deliveries to the United States",".."
"11968","2013/04","Saskatchewan","Firm deliveries to the United States",".."
"11969","2013/05","Saskatchewan","Firm deliveries to the United States",".."
"11970","2013/06","Saskatchewan","Firm deliveries to the United States",".."
"11971","2013/07","Saskatchewan","Firm deliveries to the United States",".."
"11972","2013/08","Saskatchewan","Firm deliveries to the United States",".."
"11973","2013/09","Saskatchewan","Firm deliveries to the United States",".."
"11974","2013/10","Saskatchewan","Firm deliveries to the United States",".."
"11975","2013/11","Saskatchewan","Firm deliveries to the United States",".."
"11976","2013/12","Saskatchewan","Firm deliveries to the United States",".."
"11977","2014/01","Saskatchewan","Firm deliveries to the United States",".."
"11978","2014/02","Saskatchewan","Firm deliveries to the United States",".."
"11979","2014/03","Saskatchewan","Firm deliveries to the United States",".."
"11980","2014/04","Saskatchewan","Firm deliveries to the United States",".."
"11981","2014/05","Saskatchewan","Firm deliveries to the United States",".."
"11982","2014/06","Saskatchewan","Firm deliveries to the United States",".."
"11983","2014/07","Saskatchewan","Firm deliveries to the United States",".."
"11984","2014/08","Saskatchewan","Firm deliveries to the United States",".."
"11985","2014/09","Saskatchewan","Firm deliveries to the United States",".."
"11986","2014/10","Saskatchewan","Firm deliveries to the United States",".."
"11987","2014/11","Saskatchewan","Firm deliveries to the United States",".."
"11988","2014/12","Saskatchewan","Firm deliveries to the United States",".."
"11989","2015/01","Saskatchewan","Firm deliveries to the United States",".."
"11990","2015/02","Saskatchewan","Firm deliveries to the United States",".."
"11991","2015/03","Saskatchewan","Firm deliveries to the United States",".."
"11992","2015/04","Saskatchewan","Firm deliveries to the United States",".."
"11993","2015/05","Saskatchewan","Firm deliveries to the United States",".."
"11994","2015/06","Saskatchewan","Firm deliveries to the United States",".."
"11995","2015/07","Saskatchewan","Firm deliveries to the United States",".."
"11996","2015/08","Saskatchewan","Firm deliveries to the United States",".."
"11997","2015/09","Saskatchewan","Firm deliveries to the United States",".."
"11998","2015/10","Saskatchewan","Firm deliveries to the United States",".."
"11999","2015/11","Saskatchewan","Firm deliveries to the United States",".."
"12000","2015/12","Saskatchewan","Firm deliveries to the United States",".."
"12001","2008/01","Saskatchewan","Total non-firm deliveries","146962.0"
"12002","2008/02","Saskatchewan","Total non-firm deliveries","139877.0"
"12003","2008/03","Saskatchewan","Total non-firm deliveries","91559.0"
"12004","2008/04","Saskatchewan","Total non-firm deliveries","167556.0"
"12005","2008/05","Saskatchewan","Total non-firm deliveries","190469.0"
"12006","2008/06","Saskatchewan","Total non-firm deliveries","172926.0"
"12007","2008/07","Saskatchewan","Total non-firm deliveries","174781.0"
"12008","2008/08","Saskatchewan","Total non-firm deliveries","168860.0"
"12009","2008/09","Saskatchewan","Total non-firm deliveries","88494.0"
"12010","2008/10","Saskatchewan","Total non-firm deliveries","113201.0"
"12011","2008/11","Saskatchewan","Total non-firm deliveries","170891.0"
"12012","2008/12","Saskatchewan","Total non-firm deliveries","108322.0"
"12013","2009/01","Saskatchewan","Total non-firm deliveries","129791.0"
"12014","2009/02","Saskatchewan","Total non-firm deliveries","117792.0"
"12015","2009/03","Saskatchewan","Total non-firm deliveries","92233.0"
"12016","2009/04","Saskatchewan","Total non-firm deliveries","95995.0"
"12017","2009/05","Saskatchewan","Total non-firm deliveries","163200.0"
"12018","2009/06","Saskatchewan","Total non-firm deliveries","127413.0"
"12019","2009/07","Saskatchewan","Total non-firm deliveries","174895.0"
"12020","2009/08","Saskatchewan","Total non-firm deliveries","158573.0"
"12021","2009/09","Saskatchewan","Total non-firm deliveries","154324.0"
"12022","2009/10","Saskatchewan","Total non-firm deliveries","110862.0"
"12023","2009/11","Saskatchewan","Total non-firm deliveries","142772.0"
"12024","2009/12","Saskatchewan","Total non-firm deliveries","122920.0"
"12025","2010/01","Saskatchewan","Total non-firm deliveries","111889.0"
"12026","2010/02","Saskatchewan","Total non-firm deliveries","82653.0"
"12027","2010/03","Saskatchewan","Total non-firm deliveries","89094.0"
"12028","2010/04","Saskatchewan","Total non-firm deliveries","84988.0"
"12029","2010/05","Saskatchewan","Total non-firm deliveries","101274.0"
"12030","2010/06","Saskatchewan","Total non-firm deliveries","132007.0"
"12031","2010/07","Saskatchewan","Total non-firm deliveries","150513.0"
"12032","2010/08","Saskatchewan","Total non-firm deliveries","85911.0"
"12033","2010/09","Saskatchewan","Total non-firm deliveries","48562.0"
"12034","2010/10","Saskatchewan","Total non-firm deliveries","67629.0"
"12035","2010/11","Saskatchewan","Total non-firm deliveries","76421.0"
"12036","2010/12","Saskatchewan","Total non-firm deliveries","90089.0"
"12037","2011/01","Saskatchewan","Total non-firm deliveries","86263.0"
"12038","2011/02","Saskatchewan","Total non-firm deliveries","71583.0"
"12039","2011/03","Saskatchewan","Total non-firm deliveries","81536.0"
"12040","2011/04","Saskatchewan","Total non-firm deliveries","80661.0"
"12041","2011/05","Saskatchewan","Total non-firm deliveries","96453.0"
"12042","2011/06","Saskatchewan","Total non-firm deliveries","88325.0"
"12043","2011/07","Saskatchewan","Total non-firm deliveries","124584.0"
"12044","2011/08","Saskatchewan","Total non-firm deliveries","141267.0"
"12045","2011/09","Saskatchewan","Total non-firm deliveries","160989.0"
"12046","2011/10","Saskatchewan","Total non-firm deliveries",".."
"12047","2011/11","Saskatchewan","Total non-firm deliveries","735.0"
"12048","2011/12","Saskatchewan","Total non-firm deliveries",".."
"12049","2012/01","Saskatchewan","Total non-firm deliveries",".."
"12050","2012/02","Saskatchewan","Total non-firm deliveries",".."
"12051","2012/03","Saskatchewan","Total non-firm deliveries",".."
"12052","2012/04","Saskatchewan","Total non-firm deliveries",".."
"12053","2012/05","Saskatchewan","Total non-firm deliveries","384.0"
"12054","2012/06","Saskatchewan","Total non-firm deliveries","3810.0"
"12055","2012/07","Saskatchewan","Total non-firm deliveries","40924.0"
"12056","2012/08","Saskatchewan","Total non-firm deliveries","2927.0"
"12057","2012/09","Saskatchewan","Total non-firm deliveries",".."
"12058","2012/10","Saskatchewan","Total non-firm deliveries","0.0"
"12059","2012/11","Saskatchewan","Total non-firm deliveries","20461.0"
"12060","2012/12","Saskatchewan","Total non-firm deliveries","0.0"
"12061","2013/01","Saskatchewan","Total non-firm deliveries","1344.0"
"12062","2013/02","Saskatchewan","Total non-firm deliveries","22623.0"
"12063","2013/03","Saskatchewan","Total non-firm deliveries",".."
"12064","2013/04","Saskatchewan","Total non-firm deliveries",".."
"12065","2013/05","Saskatchewan","Total non-firm deliveries","62431.0"
"12066","2013/06","Saskatchewan","Total non-firm deliveries","14299.0"
"12067","2013/07","Saskatchewan","Total non-firm deliveries","14917.0"
"12068","2013/08","Saskatchewan","Total non-firm deliveries","12600.0"
"12069","2013/09","Saskatchewan","Total non-firm deliveries","10967.0"
"12070","2013/10","Saskatchewan","Total non-firm deliveries","2034.0"
"12071","2013/11","Saskatchewan","Total non-firm deliveries","20646.0"
"12072","2013/12","Saskatchewan","Total non-firm deliveries","1659.0"
"12073","2014/01","Saskatchewan","Total non-firm deliveries","7959.0"
"12074","2014/02","Saskatchewan","Total non-firm deliveries","12858.0"
"12075","2014/03","Saskatchewan","Total non-firm deliveries","4113.0"
"12076","2014/04","Saskatchewan","Total non-firm deliveries","9850.0"
"12077","2014/05","Saskatchewan","Total non-firm deliveries","37952.0"
"12078","2014/06","Saskatchewan","Total non-firm deliveries","4113.0"
"12079","2014/07","Saskatchewan","Total non-firm deliveries","9711.0"
"12080","2014/08","Saskatchewan","Total non-firm deliveries","4617.0"
"12081","2014/09","Saskatchewan","Total non-firm deliveries","1144.0"
"12082","2014/10","Saskatchewan","Total non-firm deliveries","265.0"
"12083","2014/11","Saskatchewan","Total non-firm deliveries",".."
"12084","2014/12","Saskatchewan","Total non-firm deliveries","430.0"
"12085","2015/01","Saskatchewan","Total non-firm deliveries",".."
"12086","2015/02","Saskatchewan","Total non-firm deliveries","18108.0"
"12087","2015/03","Saskatchewan","Total non-firm deliveries","1667.0"
"12088","2015/04","Saskatchewan","Total non-firm deliveries","899.0"
"12089","2015/05","Saskatchewan","Total non-firm deliveries",".."
"12090","2015/06","Saskatchewan","Total non-firm deliveries","559.0"
"12091","2015/07","Saskatchewan","Total non-firm deliveries","3846.0"
"12092","2015/08","Saskatchewan","Total non-firm deliveries","1100.0"
"12093","2015/09","Saskatchewan","Total non-firm deliveries","936.0"
"12094","2015/10","Saskatchewan","Total non-firm deliveries","182.0"
"12095","2015/11","Saskatchewan","Total non-firm deliveries","337.0"
"12096","2015/12","Saskatchewan","Total non-firm deliveries","7014.0"
"12097","2008/01","Saskatchewan","Non-firm deliveries to other provinces","135790.0"
"12098","2008/02","Saskatchewan","Non-firm deliveries to other provinces","130576.0"
"12099","2008/03","Saskatchewan","Non-firm deliveries to other provinces","89277.0"
"12100","2008/04","Saskatchewan","Non-firm deliveries to other provinces","160695.0"
"12101","2008/05","Saskatchewan","Non-firm deliveries to other provinces","180578.0"
"12102","2008/06","Saskatchewan","Non-firm deliveries to other provinces","129215.0"
"12103","2008/07","Saskatchewan","Non-firm deliveries to other provinces","138430.0"
"12104","2008/08","Saskatchewan","Non-firm deliveries to other provinces","154349.0"
"12105","2008/09","Saskatchewan","Non-firm deliveries to other provinces","88056.0"
"12106","2008/10","Saskatchewan","Non-firm deliveries to other provinces","111068.0"
"12107","2008/11","Saskatchewan","Non-firm deliveries to other provinces","170668.0"
"12108","2008/12","Saskatchewan","Non-firm deliveries to other provinces","107997.0"
"12109","2009/01","Saskatchewan","Non-firm deliveries to other provinces","129189.0"
"12110","2009/02","Saskatchewan","Non-firm deliveries to other provinces","116737.0"
"12111","2009/03","Saskatchewan","Non-firm deliveries to other provinces","92183.0"
"12112","2009/04","Saskatchewan","Non-firm deliveries to other provinces","95977.0"
"12113","2009/05","Saskatchewan","Non-firm deliveries to other provinces","129780.0"
"12114","2009/06","Saskatchewan","Non-firm deliveries to other provinces","111385.0"
"12115","2009/07","Saskatchewan","Non-firm deliveries to other provinces","156790.0"
"12116","2009/08","Saskatchewan","Non-firm deliveries to other provinces","140908.0"
"12117","2009/09","Saskatchewan","Non-firm deliveries to other provinces","137384.0"
"12118","2009/10","Saskatchewan","Non-firm deliveries to other provinces","108362.0"
"12119","2009/11","Saskatchewan","Non-firm deliveries to other provinces","141956.0"
"12120","2009/12","Saskatchewan","Non-firm deliveries to other provinces","120178.0"
"12121","2010/01","Saskatchewan","Non-firm deliveries to other provinces","109486.0"
"12122","2010/02","Saskatchewan","Non-firm deliveries to other provinces","82338.0"
"12123","2010/03","Saskatchewan","Non-firm deliveries to other provinces","89046.0"
"12124","2010/04","Saskatchewan","Non-firm deliveries to other provinces","84940.0"
"12125","2010/05","Saskatchewan","Non-firm deliveries to other provinces","83197.0"
"12126","2010/06","Saskatchewan","Non-firm deliveries to other provinces","96958.0"
"12127","2010/07","Saskatchewan","Non-firm deliveries to other provinces","103735.0"
"12128","2010/08","Saskatchewan","Non-firm deliveries to other provinces","66820.0"
"12129","2010/09","Saskatchewan","Non-firm deliveries to other provinces","48562.0"
"12130","2010/10","Saskatchewan","Non-firm deliveries to other provinces","64829.0"
"12131","2010/11","Saskatchewan","Non-firm deliveries to other provinces","75521.0"
"12132","2010/12","Saskatchewan","Non-firm deliveries to other provinces","90089.0"
"12133","2011/01","Saskatchewan","Non-firm deliveries to other provinces","86263.0"
"12134","2011/02","Saskatchewan","Non-firm deliveries to other provinces","71383.0"
"12135","2011/03","Saskatchewan","Non-firm deliveries to other provinces","81209.0"
"12136","2011/04","Saskatchewan","Non-firm deliveries to other provinces","63597.0"
"12137","2011/05","Saskatchewan","Non-firm deliveries to other provinces","79413.0"
"12138","2011/06","Saskatchewan","Non-firm deliveries to other provinces","69951.0"
"12139","2011/07","Saskatchewan","Non-firm deliveries to other provinces","102665.0"
"12140","2011/08","Saskatchewan","Non-firm deliveries to other provinces","123539.0"
"12141","2011/09","Saskatchewan","Non-firm deliveries to other provinces","143393.0"
"12142","2011/10","Saskatchewan","Non-firm deliveries to other provinces",".."
"12143","2011/11","Saskatchewan","Non-firm deliveries to other provinces","735.0"
"12144","2011/12","Saskatchewan","Non-firm deliveries to other provinces",".."
"12145","2012/01","Saskatchewan","Non-firm deliveries to other provinces",".."
"12146","2012/02","Saskatchewan","Non-firm deliveries to other provinces",".."
"12147","2012/03","Saskatchewan","Non-firm deliveries to other provinces",".."
"12148","2012/04","Saskatchewan","Non-firm deliveries to other provinces",".."
"12149","2012/05","Saskatchewan","Non-firm deliveries to other provinces",".."
"12150","2012/06","Saskatchewan","Non-firm deliveries to other provinces",".."
"12151","2012/07","Saskatchewan","Non-firm deliveries to other provinces",".."
"12152","2012/08","Saskatchewan","Non-firm deliveries to other provinces",".."
"12153","2012/09","Saskatchewan","Non-firm deliveries to other provinces",".."
"12154","2012/10","Saskatchewan","Non-firm deliveries to other provinces",".."
"12155","2012/11","Saskatchewan","Non-firm deliveries to other provinces",".."
"12156","2012/12","Saskatchewan","Non-firm deliveries to other provinces",".."
"12157","2013/01","Saskatchewan","Non-firm deliveries to other provinces",".."
"12158","2013/02","Saskatchewan","Non-firm deliveries to other provinces","22095.0"
"12159","2013/03","Saskatchewan","Non-firm deliveries to other provinces",".."
"12160","2013/04","Saskatchewan","Non-firm deliveries to other provinces",".."
"12161","2013/05","Saskatchewan","Non-firm deliveries to other provinces","60036.0"
"12162","2013/06","Saskatchewan","Non-firm deliveries to other provinces",".."
"12163","2013/07","Saskatchewan","Non-firm deliveries to other provinces",".."
"12164","2013/08","Saskatchewan","Non-firm deliveries to other provinces",".."
"12165","2013/09","Saskatchewan","Non-firm deliveries to other provinces",".."
"12166","2013/10","Saskatchewan","Non-firm deliveries to other provinces","106.0"
"12167","2013/11","Saskatchewan","Non-firm deliveries to other provinces",".."
"12168","2013/12","Saskatchewan","Non-firm deliveries to other provinces",".."
"12169","2014/01","Saskatchewan","Non-firm deliveries to other provinces","4497.0"
"12170","2014/02","Saskatchewan","Non-firm deliveries to other provinces","8539.0"
"12171","2014/03","Saskatchewan","Non-firm deliveries to other provinces","3555.0"
"12172","2014/04","Saskatchewan","Non-firm deliveries to other provinces","8089.0"
"12173","2014/05","Saskatchewan","Non-firm deliveries to other provinces","33327.0"
"12174","2014/06","Saskatchewan","Non-firm deliveries to other provinces",".."
"12175","2014/07","Saskatchewan","Non-firm deliveries to other provinces",".."
"12176","2014/08","Saskatchewan","Non-firm deliveries to other provinces",".."
"12177","2014/09","Saskatchewan","Non-firm deliveries to other provinces",".."
"12178","2014/10","Saskatchewan","Non-firm deliveries to other provinces",".."
"12179","2014/11","Saskatchewan","Non-firm deliveries to other provinces",".."
"12180","2014/12","Saskatchewan","Non-firm deliveries to other provinces",".."
"12181","2015/01","Saskatchewan","Non-firm deliveries to other provinces",".."
"12182","2015/02","Saskatchewan","Non-firm deliveries to other provinces","3830.0"
"12183","2015/03","Saskatchewan","Non-firm deliveries to other provinces",".."
"12184","2015/04","Saskatchewan","Non-firm deliveries to other provinces",".."
"12185","2015/05","Saskatchewan","Non-firm deliveries to other provinces",".."
"12186","2015/06","Saskatchewan","Non-firm deliveries to other provinces",".."
"12187","2015/07","Saskatchewan","Non-firm deliveries to other provinces",".."
"12188","2015/08","Saskatchewan","Non-firm deliveries to other provinces",".."
"12189","2015/09","Saskatchewan","Non-firm deliveries to other provinces",".."
"12190","2015/10","Saskatchewan","Non-firm deliveries to other provinces",".."
"12191","2015/11","Saskatchewan","Non-firm deliveries to other provinces",".."
"12192","2015/12","Saskatchewan","Non-firm deliveries to other provinces",".."
"12193","2008/01","Saskatchewan","Non-firm deliveries to the United States","11172.0"
"12194","2008/02","Saskatchewan","Non-firm deliveries to the United States","9301.0"
"12195","2008/03","Saskatchewan","Non-firm deliveries to the United States","2282.0"
"12196","2008/04","Saskatchewan","Non-firm deliveries to the United States","6861.0"
"12197","2008/05","Saskatchewan","Non-firm deliveries to the United States","9891.0"
"12198","2008/06","Saskatchewan","Non-firm deliveries to the United States","43711.0"
"12199","2008/07","Saskatchewan","Non-firm deliveries to the United States","36351.0"
"12200","2008/08","Saskatchewan","Non-firm deliveries to the United States","14511.0"
"12201","2008/09","Saskatchewan","Non-firm deliveries to the United States","438.0"
"12202","2008/10","Saskatchewan","Non-firm deliveries to the United States","2133.0"
"12203","2008/11","Saskatchewan","Non-firm deliveries to the United States","223.0"
"12204","2008/12","Saskatchewan","Non-firm deliveries to the United States","325.0"
